"time{s}","RevMotorToRevMotorDisk\output","EncToRevLoadDisk\output","Step\output"
7.5751,1,1.0005,1
7.5752,1,1.0005,1
7.5753,1,1.0005,1
7.5754,1,1.0005,1
7.5755,1,1.0005,1
7.5756,1,1.0005,1
7.5757,1,1.0005,1
7.5758,1,1.0005,1
7.5759,1,1.0005,1
7.576,1,1.0005,1
7.57600000000001,1,1.0005,1
7.57600000000001,1,1.0005,1
7.57610000000001,1,1.0005,1
7.57620000000001,1,1.0005,1
7.57630000000001,1,1.0005,1
7.57640000000001,1,1.0005,1
7.57650000000001,1,1.0005,1
7.57660000000001,1,1.0005,1
7.57670000000001,1,1.0005,1
7.5768,1,1.0005,1
7.5769,1,1.0005,1
7.577,1,1.0005,1
7.5771,1,1.0005,1
7.5772,1,1.0005,1
7.5773,1,1.0005,1
7.5774,1,1.0005,1
7.5775,1,1.0005,1
7.5776,1,1.0005,1
7.5777,1,1.0005,1
7.5778,1,1.0005,1
7.5779,1,1.0005,1
7.578,1,1.0005,1
7.578,1,1.001,1
7.5781,1,1.001,1
7.5782,1,1.001,1
7.5783,1,1.001,1
7.5784,1,1.001,1
7.5785,1,1.001,1
7.5786,1,1.001,1
7.5787,1,1.001,1
7.5788,1,1.001,1
7.5789,1,1.001,1
7.579,1,1.001,1
7.5791,1,1.001,1
7.5792,1,1.001,1
7.5793,1,1.001,1
7.5794,1,1.001,1
7.5795,1,1.001,1
7.5796,1,1.001,1
7.5797,1,1.001,1
7.5798,1,1.001,1
7.5799,1,1.001,1
7.58,1,1.001,1
7.58,1,1.001,1
7.58,1,1.001,1
7.5801,1,1.001,1
7.5802,1,1.001,1
7.5803,1,1.001,1
7.5804,1,1.001,1
7.5805,1,1.001,1
7.5806,1,1.001,1
7.5807,1,1.001,1
7.5808,1,1.001,1
7.5809,1,1.001,1
7.581,1,1.001,1
7.5811,1,1.001,1
7.5812,1,1.001,1
7.5813,1,1.001,1
7.5814,1,1.001,1
7.5815,1,1.001,1
7.5816,1,1.001,1
7.5817,1,1.001,1
7.5818,1,1.001,1
7.5819,1,1.001,1
7.582,1,1.001,1
7.58200000000001,1,1.001,1
7.58200000000001,1,1.0015,1
7.58210000000001,1,1.0015,1
7.58220000000001,1,1.0015,1
7.58230000000001,1,1.0015,1
7.58240000000001,1,1.0015,1
7.58250000000001,1,1.0015,1
7.58260000000001,1,1.0015,1
7.58270000000001,1,1.0015,1
7.58280000000001,1,1.0015,1
7.5829,1,1.0015,1
7.583,1,1.0015,1
7.5831,1,1.0015,1
7.5832,1,1.0015,1
7.5833,1,1.0015,1
7.5834,1,1.0015,1
7.5835,1,1.0015,1
7.5836,1,1.0015,1
7.5837,1,1.0015,1
7.5838,1,1.0015,1
7.5839,1,1.0015,1
7.584,1,1.0015,1
7.584,1,1.0015,1
7.5841,1,1.0015,1
7.5842,1,1.0015,1
7.5843,1,1.0015,1
7.5844,1,1.0015,1
7.5845,1,1.0015,1
7.5846,1,1.0015,1
7.5847,1,1.0015,1
7.5848,1,1.0015,1
7.5849,1,1.0015,1
7.585,1,1.0015,1
7.5851,1,1.0015,1
7.5852,1,1.0015,1
7.5853,1,1.0015,1
7.5854,1,1.0015,1
7.5855,1,1.0015,1
7.5856,1,1.0015,1
7.5857,1,1.0015,1
7.5858,1,1.0015,1
7.5859,1,1.0015,1
7.586,1,1.0015,1
7.586,1,1.0015,1
7.586,1,1.0015,1
7.5861,1,1.0015,1
7.5862,1,1.0015,1
7.5863,1,1.0015,1
7.5864,1,1.0015,1
7.5865,1,1.0015,1
7.5866,1,1.0015,1
7.5867,1,1.0015,1
7.5868,1,1.0015,1
7.5869,1,1.0015,1
7.587,1,1.0015,1
7.5871,1,1.0015,1
7.5872,1,1.0015,1
7.5873,1,1.0015,1
7.5874,1,1.0015,1
7.5875,1,1.0015,1
7.5876,1,1.0015,1
7.5877,1,1.0015,1
7.5878,1,1.0015,1
7.5879,1,1.0015,1
7.588,1,1.0015,1
7.58800000000001,1,1.0015,1
7.58800000000001,1,1.002,1
7.58810000000001,1,1.002,1
7.58820000000001,1,1.002,1
7.58830000000001,1,1.002,1
7.58840000000001,1,1.002,1
7.58850000000001,1,1.002,1
7.58860000000001,1,1.002,1
7.58870000000001,1,1.002,1
7.58880000000001,1,1.002,1
7.58890000000001,1,1.002,1
7.589,1,1.002,1
7.5891,1,1.002,1
7.5892,1,1.002,1
7.5893,1,1.002,1
7.5894,1,1.002,1
7.5895,1,1.002,1
7.5896,1,1.002,1
7.5897,1,1.002,1
7.5898,1,1.002,1
7.5899,1,1.002,1
7.59,1,1.002,1
7.59,1,1.002,1
7.5901,1,1.002,1
7.5902,1,1.002,1
7.5903,1,1.002,1
7.5904,1,1.002,1
7.5905,1,1.002,1
7.5906,1,1.002,1
7.5907,1,1.002,1
7.5908,1,1.002,1
7.5909,1,1.002,1
7.591,1,1.002,1
7.5911,1,1.002,1
7.5912,1,1.002,1
7.5913,1,1.002,1
7.5914,1,1.002,1
7.5915,1,1.002,1
7.5916,1,1.002,1
7.5917,1,1.002,1
7.5918,1,1.002,1
7.5919,1,1.002,1
7.592,1,1.002,1
7.592,1,1.002,1
7.592,1,1.002,1
7.5921,1,1.002,1
7.5922,1,1.002,1
7.5923,1,1.002,1
7.5924,1,1.002,1
7.5925,1,1.002,1
7.5926,1,1.002,1
7.5927,1,1.002,1
7.5928,1,1.002,1
7.5929,1,1.002,1
7.593,1,1.002,1
7.5931,1,1.002,1
7.5932,1,1.002,1
7.5933,1,1.002,1
7.5934,1,1.002,1
7.5935,1,1.002,1
7.5936,1,1.002,1
7.5937,1,1.002,1
7.5938,1,1.002,1
7.5939,1,1.002,1
7.594,1,1.002,1
7.59400000000001,1,1.002,1
7.59400000000001,1,1.0025,1
7.59410000000001,1,1.0025,1
7.59420000000001,1,1.0025,1
7.59430000000001,1,1.0025,1
7.59440000000001,1,1.0025,1
7.59450000000001,1,1.0025,1
7.59460000000001,1,1.0025,1
7.5947,1,1.0025,1
7.5948,1,1.0025,1
7.5949,1,1.0025,1
7.595,1,1.0025,1
7.5951,1,1.0025,1
7.5952,1,1.0025,1
7.5953,1,1.0025,1
7.5954,1,1.0025,1
7.5955,1,1.0025,1
7.5956,1,1.0025,1
7.5957,1,1.0025,1
7.5958,1,1.0025,1
7.5959,1,1.0025,1
7.596,1,1.0025,1
7.596,1,1.0025,1
7.5961,1,1.0025,1
7.5962,1,1.0025,1
7.5963,1,1.0025,1
7.5964,1,1.0025,1
7.5965,1,1.0025,1
7.5966,1,1.0025,1
7.5967,1,1.0025,1
7.5968,1,1.0025,1
7.5969,1,1.0025,1
7.597,1,1.0025,1
7.5971,1,1.0025,1
7.5972,1,1.0025,1
7.5973,1,1.0025,1
7.5974,1,1.0025,1
7.5975,1,1.0025,1
7.5976,1,1.0025,1
7.5977,1,1.0025,1
7.5978,1,1.0025,1
7.5979,1,1.0025,1
7.598,1,1.0025,1
7.598,1,1.0025,1
7.598,1,1.0025,1
7.5981,1,1.0025,1
7.5982,1,1.0025,1
7.5983,1,1.0025,1
7.5984,1,1.0025,1
7.5985,1,1.0025,1
7.5986,1,1.0025,1
7.5987,1,1.0025,1
7.5988,1,1.0025,1
7.5989,1,1.0025,1
7.599,1,1.0025,1
7.5991,1,1.0025,1
7.5992,1,1.0025,1
7.5993,1,1.0025,1
7.5994,1,1.0025,1
7.5995,1,1.0025,1
7.5996,1,1.0025,1
7.5997,1,1.0025,1
7.5998,1,1.0025,1
7.5999,1,1.0025,1
7.6,1,1.0025,1
7.60000000000001,1,1.0025,1
7.60000000000001,1,1.003,1
7.60010000000001,1,1.003,1
7.60020000000001,1,1.003,1
7.60030000000001,1,1.003,1
7.60040000000001,1,1.003,1
7.60050000000001,1,1.003,1
7.60060000000001,1,1.003,1
7.60070000000001,1,1.003,1
7.60080000000001,1,1.003,1
7.60090000000001,1,1.003,1
7.60100000000001,1,1.003,1
7.60110000000001,1,1.003,1
7.6012,1,1.003,1
7.6013,1,1.003,1
7.6014,1,1.003,1
7.6015,1,1.003,1
7.6016,1,1.003,1
7.6017,1,1.003,1
7.6018,1,1.003,1
7.6019,1,1.003,1
7.602,1,1.003,1
7.602,1,1.003,1
7.6021,1,1.003,1
7.6022,1,1.003,1
7.6023,1,1.003,1
7.6024,1,1.003,1
7.6025,1,1.003,1
7.6026,1,1.003,1
7.6027,1,1.003,1
7.6028,1,1.003,1
7.6029,1,1.003,1
7.603,1,1.003,1
7.6031,1,1.003,1
7.6032,1,1.003,1
7.6033,1,1.003,1
7.6034,1,1.003,1
7.6035,1,1.003,1
7.6036,1,1.003,1
7.6037,1,1.003,1
7.6038,1,1.003,1
7.6039,1,1.003,1
7.604,1,1.003,1
7.604,1,1.003,1
7.604,1,1.003,1
7.6041,1,1.003,1
7.6042,1,1.003,1
7.6043,1,1.003,1
7.6044,1,1.003,1
7.6045,1,1.003,1
7.6046,1,1.003,1
7.6047,1,1.003,1
7.6048,1,1.003,1
7.6049,1,1.003,1
7.605,1,1.003,1
7.6051,1,1.003,1
7.6052,1,1.003,1
7.6053,1,1.003,1
7.6054,1,1.003,1
7.6055,1,1.003,1
7.6056,1,1.003,1
7.6057,1,1.003,1
7.6058,1,1.003,1
7.6059,1,1.003,1
7.606,1,1.003,1
7.606,1,1.0035,1
7.6061,1,1.0035,1
7.6062,1,1.0035,1
7.6063,1,1.0035,1
7.6064,1,1.0035,1
7.6065,1,1.0035,1
7.6066,1,1.0035,1
7.6067,1,1.0035,1
7.6068,1,1.0035,1
7.6069,1,1.0035,1
7.607,1,1.0035,1
7.6071,1,1.0035,1
7.6072,1,1.0035,1
7.6073,1,1.0035,1
7.6074,1,1.0035,1
7.6075,1,1.0035,1
7.6076,1,1.0035,1
7.6077,1,1.0035,1
7.6078,1,1.0035,1
7.6079,1,1.0035,1
7.608,1,1.0035,1
7.608,1,1.0035,1
7.608,1,1.0035,1
7.6081,1,1.0035,1
7.6082,1,1.0035,1
7.6083,1,1.0035,1
7.6084,1,1.0035,1
7.6085,1,1.0035,1
7.6086,1,1.0035,1
7.6087,1,1.0035,1
7.6088,1,1.0035,1
7.6089,1,1.0035,1
7.609,1,1.0035,1
7.6091,1,1.0035,1
7.6092,1,1.0035,1
7.6093,1,1.0035,1
7.6094,1,1.0035,1
7.6095,1,1.0035,1
7.6096,1,1.0035,1
7.6097,1,1.0035,1
7.6098,1,1.0035,1
7.6099,1,1.0035,1
7.61,1,1.0035,1
7.61000000000001,1,1.0035,1
7.61000000000001,1,1.0035,1
7.61010000000001,1,1.0035,1
7.61020000000001,1,1.0035,1
7.61030000000001,1,1.0035,1
7.61040000000001,1,1.0035,1
7.61050000000001,1,1.0035,1
7.61060000000001,1,1.0035,1
7.61070000000001,1,1.0035,1
7.61080000000001,1,1.0035,1
7.61090000000001,1,1.0035,1
7.61100000000001,1,1.0035,1
7.61110000000001,1,1.0035,1
7.61120000000001,1,1.0035,1
7.61130000000001,1,1.0035,1
7.61140000000001,1,1.0035,1
7.6115,1,1.0035,1
7.6116,1,1.0035,1
7.6117,1,1.0035,1
7.6118,1,1.0035,1
7.6119,1,1.0035,1
7.612,1,1.0035,1
7.612,1,1.0035,1
7.6121,1,1.0035,1
7.6122,1,1.0035,1
7.6123,1,1.0035,1
7.6124,1,1.0035,1
7.6125,1,1.0035,1
7.6126,1,1.0035,1
7.6127,1,1.0035,1
7.6128,1,1.0035,1
7.6129,1,1.0035,1
7.613,1,1.0035,1
7.6131,1,1.0035,1
7.6132,1,1.0035,1
7.6133,1,1.0035,1
7.6134,1,1.0035,1
7.6135,1,1.0035,1
7.6136,1,1.0035,1
7.6137,1,1.0035,1
7.6138,1,1.0035,1
7.6139,1,1.0035,1
7.614,1,1.0035,1
7.614,1,1.0035,1
7.614,1,1.004,1
7.6141,1,1.004,1
7.6142,1,1.004,1
7.6143,1,1.004,1
7.6144,1,1.004,1
7.6145,1,1.004,1
7.6146,1,1.004,1
7.6147,1,1.004,1
7.6148,1,1.004,1
7.6149,1,1.004,1
7.615,1,1.004,1
7.6151,1,1.004,1
7.6152,1,1.004,1
7.6153,1,1.004,1
7.6154,1,1.004,1
7.6155,1,1.004,1
7.6156,1,1.004,1
7.6157,1,1.004,1
7.6158,1,1.004,1
7.6159,1,1.004,1
7.616,1,1.004,1
7.61600000000001,1,1.004,1
7.61600000000001,1,1.004,1
7.61610000000001,1,1.004,1
7.61620000000001,1,1.004,1
7.61630000000001,1,1.004,1
7.61640000000001,1,1.004,1
7.61650000000001,1,1.004,1
7.61660000000001,1,1.004,1
7.61670000000001,1,1.004,1
7.61680000000001,1,1.004,1
7.61690000000001,1,1.004,1
7.61700000000001,1,1.004,1
7.61710000000001,1,1.004,1
7.61720000000001,1,1.004,1
7.61730000000001,1,1.004,1
7.61740000000001,1,1.004,1
7.61750000000001,1,1.004,1
7.6176,1,1.004,1
7.6177,1,1.004,1
7.6178,1,1.004,1
7.6179,1,1.004,1
7.618,1,1.004,1
7.618,1,1.004,1
7.6181,1,1.004,1
7.6182,1,1.004,1
7.6183,1,1.004,1
7.6184,1,1.004,1
7.6185,1,1.004,1
7.6186,1,1.004,1
7.6187,1,1.004,1
7.6188,1,1.004,1
7.6189,1,1.004,1
7.619,1,1.004,1
7.6191,1,1.004,1
7.6192,1,1.004,1
7.6193,1,1.004,1
7.6194,1,1.004,1
7.6195,1,1.004,1
7.6196,1,1.004,1
7.6197,1,1.004,1
7.6198,1,1.004,1
7.6199,1,1.004,1
7.62,1,1.004,1
7.62,1,1.004,1
7.62,1,1.004,1
7.6201,1,1.004,1
7.6202,1,1.004,1
7.6203,1,1.004,1
7.6204,1,1.004,1
7.6205,1,1.004,1
7.6206,1,1.004,1
7.6207,1,1.004,1
7.6208,1,1.004,1
7.6209,1,1.004,1
7.621,1,1.004,1
7.6211,1,1.004,1
7.6212,1,1.004,1
7.6213,1,1.004,1
7.6214,1,1.004,1
7.6215,1,1.004,1
7.6216,1,1.004,1
7.6217,1,1.004,1
7.6218,1,1.004,1
7.6219,1,1.004,1
7.622,1,1.004,1
7.622,1,1.004,1
7.6221,1,1.004,1
7.6222,1,1.004,1
7.6223,1,1.004,1
7.6224,1,1.004,1
7.6225,1,1.004,1
7.6226,1,1.004,1
7.6227,1,1.004,1
7.6228,1,1.004,1
7.6229,1,1.004,1
7.623,1,1.004,1
7.6231,1,1.004,1
7.6232,1,1.004,1
7.6233,1,1.004,1
7.6234,1,1.004,1
7.6235,1,1.004,1
7.6236,1,1.004,1
7.6237,1,1.004,1
7.6238,1,1.004,1
7.6239,1,1.004,1
7.624,1,1.004,1
7.624,1,1.004,1
7.624,1,1.0045,1
7.6241,1,1.0045,1
7.6242,1,1.0045,1
7.6243,1,1.0045,1
7.6244,1,1.0045,1
7.6245,1,1.0045,1
7.6246,1,1.0045,1
7.6247,1,1.0045,1
7.6248,1,1.0045,1
7.6249,1,1.0045,1
7.625,1,1.0045,1
7.6251,1,1.0045,1
7.6252,1,1.0045,1
7.6253,1,1.0045,1
7.6254,1,1.0045,1
7.6255,1,1.0045,1
7.6256,1,1.0045,1
7.6257,1,1.0045,1
7.6258,1,1.0045,1
7.6259,1,1.0045,1
7.626,1,1.0045,1
7.62600000000001,1,1.0045,1
7.62600000000001,1,1.0045,1
7.62610000000001,1,1.0045,1
7.62620000000001,1,1.0045,1
7.62630000000001,1,1.0045,1
7.62640000000001,1,1.0045,1
7.62650000000001,1,1.0045,1
7.62660000000001,1,1.0045,1
7.62670000000001,1,1.0045,1
7.62680000000001,1,1.0045,1
7.62690000000001,1,1.0045,1
7.62700000000001,1,1.0045,1
7.62710000000001,1,1.0045,1
7.62720000000001,1,1.0045,1
7.62730000000001,1,1.0045,1
7.62740000000001,1,1.0045,1
7.6275,1,1.0045,1
7.6276,1,1.0045,1
7.6277,1,1.0045,1
7.6278,1,1.0045,1
7.6279,1,1.0045,1
7.628,1,1.0045,1
7.628,1,1.0045,1
7.6281,1,1.0045,1
7.6282,1,1.0045,1
7.6283,1,1.0045,1
7.6284,1,1.0045,1
7.6285,1,1.0045,1
7.6286,1,1.0045,1
7.6287,1,1.0045,1
7.6288,1,1.0045,1
7.6289,1,1.0045,1
7.629,1,1.0045,1
7.6291,1,1.0045,1
7.6292,1,1.0045,1
7.6293,1,1.0045,1
7.6294,1,1.0045,1
7.6295,1,1.0045,1
7.6296,1,1.0045,1
7.6297,1,1.0045,1
7.6298,1,1.0045,1
7.6299,1,1.0045,1
7.63,1,1.0045,1
7.63,1,1.0045,1
7.63,1,1.0045,1
7.6301,1,1.0045,1
7.6302,1,1.0045,1
7.6303,1,1.0045,1
7.6304,1,1.0045,1
7.6305,1,1.0045,1
7.6306,1,1.0045,1
7.6307,1,1.0045,1
7.6308,1,1.0045,1
7.6309,1,1.0045,1
7.631,1,1.0045,1
7.6311,1,1.0045,1
7.6312,1,1.0045,1
7.6313,1,1.0045,1
7.6314,1,1.0045,1
7.6315,1,1.0045,1
7.6316,1,1.0045,1
7.6317,1,1.0045,1
7.6318,1,1.0045,1
7.6319,1,1.0045,1
7.632,1,1.0045,1
7.63200000000001,1,1.0045,1
7.63200000000001,1,1.0045,1
7.63210000000001,1,1.0045,1
7.63220000000001,1,1.0045,1
7.63230000000001,1,1.0045,1
7.63240000000001,1,1.0045,1
7.63250000000001,1,1.0045,1
7.63260000000001,1,1.0045,1
7.63270000000001,1,1.0045,1
7.63280000000001,1,1.0045,1
7.63290000000001,1,1.0045,1
7.63300000000001,1,1.0045,1
7.63310000000001,1,1.0045,1
7.63320000000001,1,1.0045,1
7.63330000000001,1,1.0045,1
7.63340000000001,1,1.0045,1
7.63350000000001,1,1.0045,1
7.6336,1,1.0045,1
7.6337,1,1.0045,1
7.6338,1,1.0045,1
7.6339,1,1.0045,1
7.634,1,1.0045,1
7.634,1,1.0045,1
7.6341,1,1.0045,1
7.6342,1,1.0045,1
7.6343,1,1.0045,1
7.6344,1,1.0045,1
7.6345,1,1.0045,1
7.6346,1,1.0045,1
7.6347,1,1.0045,1
7.6348,1,1.0045,1
7.6349,1,1.0045,1
7.635,1,1.0045,1
7.6351,1,1.0045,1
7.6352,1,1.0045,1
7.6353,1,1.0045,1
7.6354,1,1.0045,1
7.6355,1,1.0045,1
7.6356,1,1.0045,1
7.6357,1,1.0045,1
7.6358,1,1.0045,1
7.6359,1,1.0045,1
7.636,1,1.0045,1
7.636,1,1.0045,1
7.636,1,1.0045,1
7.6361,1,1.0045,1
7.6362,1,1.0045,1
7.6363,1,1.0045,1
7.6364,1,1.0045,1
7.6365,1,1.0045,1
7.6366,1,1.0045,1
7.6367,1,1.0045,1
7.6368,1,1.0045,1
7.6369,1,1.0045,1
7.637,1,1.0045,1
7.6371,1,1.0045,1
7.6372,1,1.0045,1
7.6373,1,1.0045,1
7.6374,1,1.0045,1
7.6375,1,1.0045,1
7.6376,1,1.0045,1
7.6377,1,1.0045,1
7.6378,1,1.0045,1
7.6379,1,1.0045,1
7.638,1,1.0045,1
7.638,1,1.0045,1
7.6381,1,1.0045,1
7.6382,1,1.0045,1
7.6383,1,1.0045,1
7.6384,1,1.0045,1
7.6385,1,1.0045,1
7.6386,1,1.0045,1
7.6387,1,1.0045,1
7.6388,1,1.0045,1
7.6389,1,1.0045,1
7.639,1,1.0045,1
7.6391,1,1.0045,1
7.6392,1,1.0045,1
7.6393,1,1.0045,1
7.6394,1,1.0045,1
7.6395,1,1.0045,1
7.6396,1,1.0045,1
7.6397,1,1.0045,1
7.6398,1,1.0045,1
7.6399,1,1.0045,1
7.64,1,1.0045,1
7.64,1,1.0045,1
7.64,1,1.005,1
7.6401,1,1.005,1
7.6402,1,1.005,1
7.6403,1,1.005,1
7.6404,1,1.005,1
7.6405,1,1.005,1
7.6406,1,1.005,1
7.6407,1,1.005,1
7.6408,1,1.005,1
7.6409,1,1.005,1
7.641,1,1.005,1
7.6411,1,1.005,1
7.6412,1,1.005,1
7.6413,1,1.005,1
7.6414,1,1.005,1
7.6415,1,1.005,1
7.6416,1,1.005,1
7.6417,1,1.005,1
7.6418,1,1.005,1
7.6419,1,1.005,1
7.642,1,1.005,1
7.64200000000001,1,1.005,1
7.64200000000001,1,1.005,1
7.64200093967876,1,1.005,1
7.64210093967876,1,1.005,1
7.64220093967876,1,1.005,1
7.64230093967876,1,1.005,1
7.64240093967876,1,1.005,1
7.64250093967876,1,1.005,1
7.64260093967876,1,1.005,1
7.64270093967876,1,1.005,1
7.64280093967876,1,1.005,1
7.64290093967876,1,1.005,1
7.64300093967876,1,1.005,1
7.64310093967876,1,1.005,1
7.64320093967876,1,1.005,1
7.64330093967876,1,1.005,1
7.64340093967876,1,1.005,1
7.64350093967876,1,1.005,1
7.64360093967876,1,1.005,1
7.64370093967876,1,1.005,1
7.64380093967876,1,1.005,1
7.64390093967876,1,1.005,1
7.644,1,1.005,1
7.644,1,1.005,1
7.64400050374147,1,1.005,1
7.64410050374147,1,1.005,1
7.64420050374147,1,1.005,1
7.64430050374147,1,1.005,1
7.64440050374147,1,1.005,1
7.64450050374147,1,1.005,1
7.64460050374147,1,1.005,1
7.64470050374147,1,1.005,1
7.64480050374147,1,1.005,1
7.64490050374147,1,1.005,1
7.64500050374147,1,1.005,1
7.64510050374147,1,1.005,1
7.64520050374147,1,1.005,1
7.64530050374147,1,1.005,1
7.64540050374147,1,1.005,1
7.64543860437702,1,1.005,1
7.64547670501257,1,1.005,1
7.64551480564811,1,1.005,1
7.64555290628366,1,1.005,1
7.64559100691921,1,1.005,1
7.64566596589533,1,1.005,1
7.64574092487144,1,1.005,1
7.64581588384756,1,1.005,1
7.64591588384756,1,1.005,1
7.646,1,1.005,1
7.646,1,1.005,1
7.64600020156171,1,1.005,1
7.64610020156171,1,1.005,1
7.64620020156171,1,1.005,1
7.64630020156171,1,1.005,1
7.64640020156171,1,1.005,1
7.64650020156171,1,1.005,1
7.64660020156171,1,1.005,1
7.64670020156171,1,1.005,1
7.64680020156171,1,1.005,1
7.64690020156171,1,1.005,1
7.64700020156171,1,1.005,1
7.64710020156171,1,1.005,1
7.64720020156171,1,1.005,1
7.64730020156171,1,1.005,1
7.64740020156171,1,1.005,1
7.64750020156171,1,1.005,1
7.64760020156171,1,1.005,1
7.64770020156171,1,1.005,1
7.64780020156171,1,1.005,1
7.64790020156171,1,1.005,1
7.648,1,1.005,1
7.648,1,1.005,1
7.64800071355876,1,1.005,1
7.64810071355876,1,1.005,1
7.64820071355876,1,1.005,1
7.64830071355876,1,1.005,1
7.64840071355875,1,1.005,1
7.64850071355875,1,1.005,1
7.64860071355875,1,1.005,1
7.64870071355875,1,1.005,1
7.64880071355875,1,1.005,1
7.64890071355875,1,1.005,1
7.64900071355875,1,1.005,1
7.64910071355875,1,1.005,1
7.64920071355875,1,1.005,1
7.64930071355875,1,1.005,1
7.64940071355875,1,1.005,1
7.64950071355875,1,1.005,1
7.64960071355875,1,1.005,1
7.64970071355875,1,1.005,1
7.64980071355875,1,1.005,1
7.64990071355875,1,1.005,1
7.65,1,1.005,1
7.65,1,1.005,1
7.65000111746469,1,1.005,1
7.65010111746469,1,1.005,1
7.65020111746469,1,1.005,1
7.65030111746469,1,1.005,1
7.65040111746469,1,1.005,1
7.65050111746469,1,1.005,1
7.65060111746469,1,1.005,1
7.65070111746469,1,1.005,1
7.65080111746469,1,1.005,1
7.65090111746469,1,1.005,1
7.65100111746469,1,1.005,1
7.65110111746469,1,1.005,1
7.65120111746469,1,1.005,1
7.65130111746469,1,1.005,1
7.65140111746469,1,1.005,1
7.65150111746468,1,1.005,1
7.65160111746468,1,1.005,1
7.65170111746468,1,1.005,1
7.65180111746468,1,1.005,1
7.65190111746468,1,1.005,1
7.652,1,1.005,1
7.652,1,1.0045,1
7.6521,1,1.0045,1
7.6522,1,1.0045,1
7.6523,1,1.0045,1
7.6524,1,1.0045,1
7.6525,1,1.0045,1
7.6526,1,1.0045,1
7.6527,1,1.0045,1
7.6528,1,1.0045,1
7.6529,1,1.0045,1
7.653,1,1.0045,1
7.6531,1,1.0045,1
7.6532,1,1.0045,1
7.6533,1,1.0045,1
7.6534,1,1.0045,1
7.6535,1,1.0045,1
7.6536,1,1.0045,1
7.6537,1,1.0045,1
7.6538,1,1.0045,1
7.6539,1,1.0045,1
7.654,1,1.0045,1
7.654,1,1.0045,1
7.654,1,1.0045,1
7.6541,1,1.0045,1
7.6542,1,1.0045,1
7.6543,1,1.0045,1
7.6544,1,1.0045,1
7.6545,1,1.0045,1
7.6546,1,1.0045,1
7.6547,1,1.0045,1
7.6548,1,1.0045,1
7.6549,1,1.0045,1
7.655,1,1.0045,1
7.6551,1,1.0045,1
7.6552,1,1.0045,1
7.6553,1,1.0045,1
7.6554,1,1.0045,1
7.6555,1,1.0045,1
7.6556,1,1.0045,1
7.6557,1,1.0045,1
7.6558,1,1.0045,1
7.6559,1,1.0045,1
7.656,1,1.0045,1
7.65600000000001,1,1.0045,1
7.65600000000001,1,1.0045,1
7.65610000000001,1,1.0045,1
7.65620000000001,1,1.0045,1
7.65630000000001,1,1.0045,1
7.65640000000001,1,1.0045,1
7.65650000000001,1,1.0045,1
7.65660000000001,1,1.0045,1
7.65670000000001,1,1.0045,1
7.65680000000001,1,1.0045,1
7.65690000000001,1,1.0045,1
7.65700000000001,1,1.0045,1
7.65710000000001,1,1.0045,1
7.65720000000001,1,1.0045,1
7.65730000000001,1,1.0045,1
7.65740000000001,1,1.0045,1
7.65750000000001,1,1.0045,1
7.6576,1,1.0045,1
7.6577,1,1.0045,1
7.6578,1,1.0045,1
7.6579,1,1.0045,1
7.658,1,1.0045,1
7.658,1,1.0045,1
7.6581,1,1.0045,1
7.6582,1,1.0045,1
7.6583,1,1.0045,1
7.6584,1,1.0045,1
7.6585,1,1.0045,1
7.6586,1,1.0045,1
7.6587,1,1.0045,1
7.6588,1,1.0045,1
7.6589,1,1.0045,1
7.659,1,1.0045,1
7.6591,1,1.0045,1
7.6592,1,1.0045,1
7.6593,1,1.0045,1
7.6594,1,1.0045,1
7.6595,1,1.0045,1
7.6596,1,1.0045,1
7.6597,1,1.0045,1
7.6598,1,1.0045,1
7.6599,1,1.0045,1
7.66,1,1.0045,1
7.66,1,1.0045,1
7.66,1,1.0045,1
7.6601,1,1.0045,1
7.6602,1,1.0045,1
7.6603,1,1.0045,1
7.6604,1,1.0045,1
7.6605,1,1.0045,1
7.6606,1,1.0045,1
7.6607,1,1.0045,1
7.6608,1,1.0045,1
7.6609,1,1.0045,1
7.661,1,1.0045,1
7.6611,1,1.0045,1
7.6612,1,1.0045,1
7.6613,1,1.0045,1
7.6614,1,1.0045,1
7.6615,1,1.0045,1
7.6616,1,1.0045,1
7.6617,1,1.0045,1
7.6618,1,1.0045,1
7.6619,1,1.0045,1
7.662,1,1.0045,1
7.662,1,1.0045,1
7.6621,1,1.0045,1
7.6622,1,1.0045,1
7.6623,1,1.0045,1
7.6624,1,1.0045,1
7.6625,1,1.0045,1
7.6626,1,1.0045,1
7.6627,1,1.0045,1
7.6628,1,1.0045,1
7.6629,1,1.0045,1
7.663,1,1.0045,1
7.6631,1,1.0045,1
7.6632,1,1.0045,1
7.6633,1,1.0045,1
7.6634,1,1.0045,1
7.6635,1,1.0045,1
7.6636,1,1.0045,1
7.6637,1,1.0045,1
7.6638,1,1.0045,1
7.6639,1,1.0045,1
7.664,1,1.0045,1
7.664,1,1.0045,1
7.664,1,1.0045,1
7.6641,1,1.0045,1
7.6642,1,1.0045,1
7.6643,1,1.0045,1
7.6644,1,1.0045,1
7.6645,1,1.0045,1
7.6646,1,1.0045,1
7.6647,1,1.0045,1
7.6648,1,1.0045,1
7.6649,1,1.0045,1
7.665,1,1.0045,1
7.6651,1,1.0045,1
7.6652,1,1.0045,1
7.6653,1,1.0045,1
7.6654,1,1.0045,1
